Innings Player,Innings Runs Scored,Innings Runs Scored Num,Innings Minutes Batted,Innings Batted Flag,Innings Not Out Flag,Innings Balls Faced,Innings Boundary Fours,Innings Boundary Sixes,Innings Batting Strike Rate,Innings Number,Opposition,Ground,Innings Date,Country,50's,100's,Innings Runs Scored Buckets
Z Khan,0,0,1,1,0,0,0,0,-,2,v England,The Oval,05-09-2007,India,0,0,0-49
R Dravid,0,0,5,1,0,3,0,0,0,1,v England,Lord's,08-09-2007,India,0,0,0-49
PP Chawla,0,0,5,1,0,6,0,0,0,1,v England,Lord's,08-09-2007,India,0,0,0-49
SR Tendulkar,0,0,9,1,0,6,0,0,0,2,v Australia,Bengaluru,29-09-2007,India,0,0,0-49
RV Uthappa,0,0,4,1,0,3,0,0,0,2,v Australia,Hyderabad (Deccan),05-10-2007,India,0,0,0-49
R Dravid,0,0,5,1,0,4,0,0,0,2,v Australia,Hyderabad (Deccan),05-10-2007,India,0,0,0-49
SC Ganguly,0,0,5,1,0,4,0,0,0,1,v Australia,Vadodara,11-10-2007,India,0,0,0-49
R Dravid,0,0,1,1,0,1,0,0,0,1,v Australia,Vadodara,11-10-2007,India,0,0,0-49
M Kartik,0,0,11,1,0,4,0,0,0,1,v Australia,Vadodara,11-10-2007,India,0,0,0-49
SC Ganguly,0,0,9,1,0,7,0,0,0,2,v Australia,Mumbai,17-10-2007,India,0,0,0-49
KD Karthik,0,0,12,1,0,6,0,0,0,2,v Australia,Mumbai,17-10-2007,India,0,0,0-49
IK Pathan,0,0,4,1,0,5,0,0,0,2,v Australia,Mumbai,17-10-2007,India,0,0,0-49
RV Uthappa,0,0,1,1,0,2,0,0,0,1,v Pakistan,Mohali,08-11-2007,India,0,0,0-49
RG Sharma,0,0,1,1,0,2,0,0,0,1,v Sri Lanka,Brisbane,05-02-2008,India,0,0,0-49
MM Patel,0,0,11,1,0,9,0,0,0,2,v Australia,Adelaide,17-02-2008,India,0,0,0-49
SR Tendulkar,0,0,6,1,0,2,0,0,0,2,v Sri Lanka,Adelaide,19-02-2008,India,0,0,0-49
YK Pathan,0,0,6,1,0,4,0,0,0,1,v Pakistan,Karachi,02-07-2008,India,0,0,0-49
Yuvraj Singh,0,0,2,1,0,2,0,0,0,2,v Sri Lanka,Karachi,06-07-2008,India,0,0,0-49
RP Singh,0,0,2,1,0,1,0,0,0,2,v Sri Lanka,Karachi,06-07-2008,India,0,0,0-49
G Gambhir,0,0,1,1,0,2,0,0,0,1,v Sri Lanka,Dambulla,18-08-2008,India,0,0,0-49
RG Sharma,0,0,2,1,0,2,0,0,0,2,v Sri Lanka,Dambulla,20-08-2008,India,0,0,0-49
Yuvraj Singh,0,0,12,1,0,6,0,0,0,1,v Sri Lanka,Colombo (RPS),27-08-2008,India,0,0,0-49
Z Khan,0,0,5,1,0,2,0,0,0,1,v Sri Lanka,Colombo (RPS),27-08-2008,India,0,0,0-49
YK Pathan,0,0,4,1,0,2,0,0,0,1,v England,Rajkot,14-11-2008,India,0,0,0-49
YK Pathan,0,0,1,1,0,1,0,0,0,1,v Sri Lanka,Colombo (RPS),05-02-2009,India,0,0,0-49
SK Raina,0,0,4,1,0,3,0,0,0,2,v Sri Lanka,Colombo (RPS),08-02-2009,India,0,0,0-49
Yuvraj Singh,0,0,5,1,0,4,0,0,0,1,v New Zealand,Wellington,06-03-2009,India,0,0,0-49
YK Pathan,0,0,3,1,0,4,0,0,0,1,v New Zealand,Auckland,14-03-2009,India,0,0,0-49
RA Jadeja,0,0,1,1,0,1,0,0,0,1,v West Indies,Kingston,26-06-2009,India,0,0,0-49
G Gambhir,0,0,7,1,0,2,0,0,0,1,v West Indies,Kingston,28-06-2009,India,0,0,0-49
RG Sharma,0,0,7,1,0,2,0,0,0,1,v West Indies,Kingston,28-06-2009,India,0,0,0-49
YK Pathan,0,0,12,1,0,9,0,0,0,1,v West Indies,Kingston,28-06-2009,India,0,0,0-49
SK Raina,0,0,6,1,0,1,0,0,0,2,v Sri Lanka,Colombo (RPS),12-09-2009,India,0,0,0-49
YK Pathan,0,0,5,1,0,1,0,0,0,1,v Sri Lanka,Colombo (RPS),14-09-2009,India,0,0,0-49
I Sharma,0,0,1,1,0,1,0,0,0,2,v Pakistan,Centurion,26-09-2009,India,0,0,0-49
Harbhajan Singh,0,0,1,1,0,2,0,0,0,2,v Australia,Hyderabad (Deccan),05-11-2009,India,0,0,0-49
G Gambhir,0,0,1,1,0,2,0,0,0,1,v Australia,Guwahati,08-11-2009,India,0,0,0-49
SK Raina,0,0,6,1,0,5,0,0,0,1,v Australia,Guwahati,08-11-2009,India,0,0,0-49
Harbhajan Singh,0,0,1,1,0,2,0,0,0,1,v Australia,Guwahati,08-11-2009,India,0,0,0-49
MM Patel,0,0,1,1,0,2,0,0,0,1,v Australia,Guwahati,08-11-2009,India,0,0,0-49
Harbhajan Singh,0,0,1,1,0,1,0,0,0,1,v Sri Lanka,Nagpur,18-12-2009,India,0,0,0-49
G Gambhir,0,0,2,1,0,2,0,0,0,1,v Sri Lanka,Dhaka,13-01-2010,India,0,0,0-49
Yuvraj Singh,0,0,8,1,0,3,0,0,0,1,v Sri Lanka,Dhaka,13-01-2010,India,0,0,0-49
V Kohli,0,0,3,1,0,0,0,0,-,1,v Zimbabwe,Bulawayo,28-05-2010,India,0,0,0-49
A Mishra,0,0,3,1,0,3,0,0,0,1,v Zimbabwe,Harare,03-06-2010,India,0,0,0-49
AB Dinda,0,0,1,1,0,1,0,0,0,1,v Sri Lanka,Harare,05-06-2010,India,0,0,0-49
RG Sharma,0,0,1,1,0,1,0,0,0,2,v Bangladesh,Dambulla,16-06-2010,India,0,0,0-49
RA Jadeja,0,0,1,1,0,1,0,0,0,1,v Sri Lanka,Dambulla,22-06-2010,India,0,0,0-49
P Kumar,0,0,1,1,0,1,0,0,0,1,v Sri Lanka,Dambulla,22-06-2010,India,0,0,0-49
Z Khan,0,0,1,1,0,1,0,0,0,1,v Sri Lanka,Dambulla,22-06-2010,India,0,0,0-49
V Kohli,0,0,5,1,0,3,0,0,0,2,v Sri Lanka,Dambulla,16-08-2010,India,0,0,0-49
RG Sharma,0,0,3,1,0,2,0,0,0,2,v Sri Lanka,Dambulla,16-08-2010,India,0,0,0-49
RA Jadeja,0,0,-,1,0,9,0,0,0,1,v Sri Lanka,Dambulla,22-08-2010,India,0,0,0-49
P Kumar,0,0,-,1,0,1,0,0,0,1,v Sri Lanka,Dambulla,22-08-2010,India,0,0,0-49
KD Karthik,0,0,2,1,0,3,0,0,0,1,v New Zealand,Dambulla,25-08-2010,India,0,0,0-49
A Nehra,0,0,12,1,0,12,0,0,0,1,v New Zealand,Dambulla,25-08-2010,India,0,0,0-49
KD Karthik,0,0,3,1,0,2,0,0,0,2,v Sri Lanka,Dambulla,28-08-2010,India,0,0,0-49
I Sharma,0,0,17,1,0,12,0,0,0,2,v Sri Lanka,Dambulla,28-08-2010,India,0,0,0-49
S Dhawan,0,0,1,1,0,2,0,0,0,2,v Australia,Visakhapatnam,20-10-2010,India,0,0,0-49
MS Dhoni,0,0,3,1,0,1,0,0,0,2,v Australia,Visakhapatnam,20-10-2010,India,0,0,0-49
R Ashwin,0,0,3,1,0,2,0,0,0,1,v New Zealand,Guwahati,28-11-2010,India,0,0,0-49
A Nehra,0,0,7,1,0,6,0,0,0,1,v New Zealand,Guwahati,28-11-2010,India,0,0,0-49
V Kohli,0,0,3,1,0,2,0,0,0,2,v New Zealand,Bengaluru,07-12-2010,India,0,0,0-49
G Gambhir,0,0,1,1,0,3,0,0,0,2,v New Zealand,Chennai,10-12-2010,India,0,0,0-49
Harbhajan Singh,0,0,5,1,0,4,0,0,0,2,v South Africa,Durban,12-01-2011,India,0,0,0-49
Z Khan,0,0,5,1,0,3,0,0,0,1,v South Africa,Johannesburg,15-01-2011,India,0,0,0-49
Harbhajan Singh,0,0,4,1,0,1,0,0,0,1,v England,Bengaluru,27-02-2011,India,0,0,0-49
YK Pathan,0,0,4,1,0,2,0,0,0,1,v South Africa,Nagpur,12-03-2011,India,0,0,0-49
Z Khan,0,0,3,1,0,3,0,0,0,1,v South Africa,Nagpur,12-03-2011,India,0,0,0-49
A Nehra,0,0,2,1,0,3,0,0,0,1,v South Africa,Nagpur,12-03-2011,India,0,0,0-49
MM Patel,0,0,1,1,0,1,0,0,0,1,v South Africa,Nagpur,12-03-2011,India,0,0,0-49
Yuvraj Singh,0,0,1,1,0,1,0,0,0,1,v Pakistan,Mohali,30-03-2011,India,0,0,0-49
V Sehwag,0,0,2,1,0,2,0,0,0,2,v Sri Lanka,Mumbai,02-04-2011,India,0,0,0-49
V Kohli,0,0,1,1,0,1,0,0,0,2,v West Indies,North Sound,11-06-2011,India,0,0,0-49
I Sharma,0,0,5,1,0,3,0,0,0,2,v West Indies,North Sound,13-06-2011,India,0,0,0-49
SK Raina,0,0,2,1,0,4,0,0,0,1,v West Indies,Kingston,16-06-2011,India,0,0,0-49
A Mishra,0,0,1,1,0,1,0,0,0,1,v West Indies,Kingston,16-06-2011,India,0,0,0-49
I Sharma,0,0,1,1,0,2,0,0,0,1,v West Indies,Kingston,16-06-2011,India,0,0,0-49
R Ashwin,0,0,1,1,0,1,0,0,0,1,v England,Chester-le-Street,03-09-2011,India,0,0,0-49
AM Rahane,0,0,3,1,0,3,0,0,0,1,v England,The Oval,09-09-2011,India,0,0,0-49
RA Jadeja,0,0,2,1,0,1,0,0,0,1,v England,Cardiff,16-09-2011,India,0,0,0-49
SK Raina,0,0,5,1,0,3,0,0,0,2,v England,Mohali,20-10-2011,India,0,0,0-49
V Kohli,0,0,5,1,0,5,0,0,0,1,v England,Kolkata,25-10-2011,India,0,0,0-49
SK Raina,0,0,3,1,0,1,0,0,0,2,v West Indies,Visakhapatnam,02-12-2011,India,0,0,0-49
V Sehwag,0,0,3,1,0,1,0,0,0,2,v West Indies,Ahmedabad,05-12-2011,India,0,0,0-49
G Gambhir,0,0,1,1,0,1,0,0,0,2,v West Indies,Ahmedabad,05-12-2011,India,0,0,0-49
AM Rahane,0,0,1,1,0,1,0,0,0,1,v West Indies,Chennai,11-12-2011,India,0,0,0-49
PA Patel,0,0,1,1,0,1,0,0,0,1,v West Indies,Chennai,11-12-2011,India,0,0,0-49
RG Sharma,0,0,6,1,0,5,0,0,0,2,v Australia,Brisbane,19-02-2012,India,0,0,0-49
V Sehwag,0,0,1,1,0,2,0,0,0,2,v Sri Lanka,Brisbane,21-02-2012,India,0,0,0-49
R Vinay Kumar,0,0,4,1,0,4,0,0,0,2,v Sri Lanka,Brisbane,21-02-2012,India,0,0,0-49
G Gambhir,0,0,1,1,0,2,0,0,0,2,v Pakistan,Dhaka,18-03-2012,India,0,0,0-49
RG Sharma,0,0,5,1,0,5,0,0,0,1,v Sri Lanka,Hambantota,24-07-2012,India,0,0,0-49
RG Sharma,0,0,1,1,0,1,0,0,0,2,v Sri Lanka,Colombo (RPS),28-07-2012,India,0,0,0-49
G Gambhir,0,0,3,1,0,5,0,0,0,2,v Sri Lanka,Colombo (RPS),31-07-2012,India,0,0,0-49
SK Raina,0,0,3,1,0,1,0,0,0,1,v Sri Lanka,Pallekele,04-08-2012,India,0,0,0-49
V Kohli,0,0,9,1,0,5,0,0,0,1,v Pakistan,Chennai,30-12-2012,India,0,0,0-49
B Kumar,0,0,2,1,0,2,0,0,0,2,v Pakistan,Kolkata,03-01-2013,India,0,0,0-49
AB Dinda,0,0,2,1,0,2,0,0,0,2,v Pakistan,Kolkata,03-01-2013,India,0,0,0-49
R Ashwin,0,0,2,1,0,1,0,0,0,1,v Pakistan,Delhi,06-01-2013,India,0,0,0-49
AM Rahane,0,0,14,1,0,4,0,0,0,2,v England,Ranchi,19-01-2013,India,0,0,0-49
V Kohli,0,0,1,1,0,1,0,0,0,1,v England,Dharamsala,27-01-2013,India,0,0,0-49
Yuvraj Singh,0,0,14,1,0,3,0,0,0,1,v England,Dharamsala,27-01-2013,India,0,0,0-49
MS Dhoni,0,0,3,1,0,4,0,0,0,1,v England,Birmingham,23-06-2013,India,0,0,0-49
Mohammed Shami,0,0,2,1,0,1,0,0,0,2,v Sri Lanka,Kingston,02-07-2013,India,0,0,0-49
UT Yadav,0,0,19,1,0,6,0,0,0,2,v Sri Lanka,Kingston,02-07-2013,India,0,0,0-49
R Ashwin,0,0,1,1,0,1,0,0,0,2,v Sri Lanka,Port of Spain,11-07-2013,India,0,0,0-49
B Kumar,0,0,21,1,0,15,0,0,0,2,v Sri Lanka,Port of Spain,11-07-2013,India,0,0,0-49
SK Raina,0,0,2,1,0,2,0,0,0,2,v Zimbabwe,Harare,24-07-2013,India,0,0,0-49
CA Pujara,0,0,2,1,0,4,0,0,0,2,v Zimbabwe,Bulawayo,03-08-2013,India,0,0,0-49
Yuvraj Singh,0,0,1,1,0,1,0,0,0,1,v Australia,Mohali,19-10-2013,India,0,0,0-49
R Vinay Kumar,0,0,10,1,0,1,0,0,0,1,v Australia,Mohali,19-10-2013,India,0,0,0-49
Yuvraj Singh,0,0,2,1,0,3,0,0,0,2,v Australia,Nagpur,30-10-2013,India,0,0,0-49
V Kohli,0,0,4,1,0,3,0,0,0,1,v Australia,Bengaluru,02-11-2013,India,0,0,0-49
SK Raina,0,0,6,1,0,5,0,0,0,2,v West Indies,Kochi,21-11-2013,India,0,0,0-49
Yuvraj Singh,0,0,2,1,0,2,0,0,0,2,v South Africa,Johannesburg,05-12-2013,India,0,0,0-49
B Kumar,0,0,8,1,0,4,0,0,0,2,v South Africa,Johannesburg,05-12-2013,India,0,0,0-49
Mohammed Shami,0,0,3,1,0,4,0,0,0,2,v South Africa,Johannesburg,05-12-2013,India,0,0,0-49
S Dhawan,0,0,9,1,0,2,0,0,0,2,v South Africa,Durban,08-12-2013,India,0,0,0-49
V Kohli,0,0,7,1,0,5,0,0,0,2,v South Africa,Durban,08-12-2013,India,0,0,0-49
RA Jadeja,0,0,2,1,0,3,0,0,0,2,v New Zealand,Napier,19-01-2014,India,0,0,0-49
VR Aaron,0,0,3,1,0,1,0,0,0,2,v New Zealand,Wellington,31-01-2014,India,0,0,0-49
STR Binny,0,0,4,1,0,4,0,0,0,1,v Sri Lanka,Fatullah,28-02-2014,India,0,0,0-49
B Kumar,0,0,5,1,0,0,0,0,-,1,v Sri Lanka,Fatullah,28-02-2014,India,0,0,0-49
Mohammed Shami,0,0,1,1,0,3,0,0,0,1,v Pakistan,Dhaka,02-03-2014,India,0,0,0-49
CA Pujara,0,0,5,1,0,5,0,0,0,2,v Bangladesh,Dhaka,15-06-2014,India,0,0,0-49
AM Rahane,0,0,1,1,0,1,0,0,0,1,v Bangladesh,Dhaka,17-06-2014,India,0,0,0-49
V Kohli,0,0,1,1,0,3,0,0,0,1,v England,Cardiff,27-08-2014,India,0,0,0-49
AM Rahane,0,0,2,1,0,3,0,0,0,2,v England,Leeds,05-09-2014,India,0,0,0-49
Mohammed Shami,0,0,2,1,0,2,0,0,0,2,v England,Leeds,05-09-2014,India,0,0,0-49
SK Raina,0,0,3,1,0,2,0,0,0,2,v West Indies,Kochi,08-10-2014,India,0,0,0-49
R Ashwin,0,0,2,1,0,1,0,0,0,2,v Sri Lanka,Ranchi,16-11-2014,India,0,0,0-49
AR Patel,0,0,2,1,0,2,0,0,0,1,v Australia,Melbourne,18-01-2015,India,0,0,0-49
